CONSENTRATIONS	step	temp	pH	H2S(aq)	HS-	Methane(aq)	Fe++	H2(aq)	NO3-	O2(aq)	NH4+	SO4--	MgSO4(aq)	CaSO4(aq)	KSO4-	HCO3-	MgHCO3+	NaHCO3(aq)	CO2(aq)
CONSENTRATIONS	60	2.2	7.435	1.588e-07	2.767e-07	5.002e-06	6.311e-09	9.263e-09	1.19900000087e-05	0.000319634	3.056344e-08	0.0278773149533	0	0.001391	0.0003463	0.002189	0	0	0.0001983
CONSENTRATIONS	61	2.2	7.45	1.485e-07	2.677e-07	4.78e-06	6.031e-09	8.853e-09	1.19900000084e-05	0.000319634	2.921282e-08	0.0278773144432	0	0.001391	0.0003463	0.002188	0	0	0.0001916
CONSENTRATIONS	62	2.2	7.464	1.393e-07	2.593e-07	4.578e-06	5.776e-09	8.478e-09	1.19900000081e-05	0.000319713	2.797221e-08	0.0278773139831	0	0.001391	0.0003463	0.002187	0	0	0.0001855
CONSENTRATIONS	63	2.2	7.477	1.31e-07	2.514e-07	4.392e-06	5.541e-09	8.133e-09	1.19900000079e-05	0.000319713	2.68416e-08	0.027877313563	0	0.001391	0.0003463	0.002187	0	0	0.0001799
CONSENTRATIONS	64	2.2	7.49	1.236e-07	2.44e-07	4.22e-06	5.324e-09	7.815e-09	1.19900000076e-05	0.000319713	2.579101e-08	0.0278773131729	0	0.001391	0.0003463	0.002186	0	0	0.0001747
CONSENTRATIONS	65	2.2	7.502	1.168e-07	2.369e-07	4.061e-06	5.124e-09	7.521e-09	1.19900000074e-05	0.000319713	2.482043e-08	0.0278773128129	0	0.001391	0.0003463	0.002185	0	0	0.00017
CONSENTRATIONS	66	2.2	7.513	1.106e-07	2.303e-07	3.914e-06	4.938e-09	7.249e-09	1.19900000072e-05	0.000319713	2.391986e-08	0.0278763124828	0	0.00139	0.0003463	0.002185	0	0	0.0001656
CONSENTRATIONS	67	2.2	7.524	1.05e-07	2.24e-07	3.777e-06	4.766e-09	6.995e-09	1.19900000071e-05	0.000319713	2.307929e-08	0.0278763121727	0	0.00139	0.0003463	0.002184	0	0	0.0001615
CONSENTRATIONS	68	2.2	7.534	9.988e-08	2.181e-07	3.65e-06	4.605e-09	6.759e-09	1.19900000069e-05	0.000319713	2.229874e-08	0.0278763118927	0	0.00139	0.0003463	0.002184	0	0	0.0001578
CONSENTRATIONS	69	2.1	7.544	9.516e-08	2.125e-07	3.53e-06	4.454e-09	6.538e-09	1.19900000068e-05	0.000319713	2.157819e-08	0.0278863116226	0	0.00139	0.0003463	0.002183	0	0	0.0001542
CONSENTRATIONS	70	2.1	7.553	9.081e-08	2.071e-07	3.419e-06	4.313e-09	6.331e-09	1.19900000066e-05	0.000319713	2.088766e-08	0.0278863113825	0	0.00139	0.0003463	0.002182	0	0	0.0001509
CONSENTRATIONS	71	2.1	7.562	8.68e-08	2.02e-07	3.314e-06	4.181e-09	6.137e-09	1.19900000065e-05	0.000319792	2.024713e-08	0.0278863111525	0	0.00139	0.0003463	0.002182	0	0	0.0001479
CONSENTRATIONS	72	2.1	7.571	8.309e-08	1.971e-07	3.215e-06	4.056e-09	5.954e-09	1.19900000063e-05	0.000319792	1.964661e-08	0.0278862109324	0	0.00139	0.0003462	0.002181	0	0	0.000145
CONSENTRATIONS	73	2.1	7.579	7.965e-08	1.925e-07	3.122e-06	3.939e-09	5.782e-09	1.19900000062e-05	0.000319792	1.90761e-08	0.0278862107324	0	0.00139	0.0003462	0.002181	0	0	0.0001423
CONSENTRATIONS	74	2.1	7.587	7.645e-08	1.881e-07	3.034e-06	3.828e-09	5.619e-09	1.19900000061e-05	0.000319792	1.85456e-08	0.0278862105423	0	0.00139	0.0003462	0.00218	0	0	0.0001397
CONSENTRATIONS	75	2.1	7.594	7.347e-08	1.839e-07	2.951e-06	3.724e-09	5.466e-09	1.1990000006e-05	0.000319792	1.803511e-08	0.0278862103623	0	0.00139	0.0003462	0.00218	0	0	0.0001373
CONSENTRATIONS	76	2.1	7.601	7.069e-08	1.798e-07	2.873e-06	3.625e-09	5.32e-09	1.19900000059e-05	0.000319792	1.755462e-08	0.0278862101923	0	0.00139	0.0003462	0.002179	0	0	0.0001351
CONSENTRATIONS	77	2.1	7.608	6.81e-08	1.76e-07	2.799e-06	3.531e-09	5.183e-09	1.19900000058e-05	0.000319792	1.710415e-08	0.0278862100322	0	0.00139	0.0003462	0.002179	0	0	0.0001329
CONSENTRATIONS	78	2.1	7.615	6.567e-08	1.723e-07	2.728e-06	3.442e-09	5.052e-09	1.19900000057e-05	0.000319792	1.667368e-08	0.0278862098762	0	0.00139	0.0003462	0.002178	0	0	0.0001309
CONSENTRATIONS	79	2.1	7.621	6.338e-08	1.687e-07	2.661e-06	3.357e-09	4.927e-09	1.19900000057e-05	0.000319792	1.626322e-08	0.0278862097322	0	0.00139	0.0003462	0.002178	0	0	0.000129
CONSENTRATIONS	80	2.1	7.627	6.124e-08	1.653e-07	2.597e-06	3.276e-09	4.809e-09	1.19900000056e-05	0.000319792	1.587277e-08	0.0278862095951	0	0.00139	0.0003462	0.002178	0	0	0.0001272
CONSENTRATIONS	81	2.1	7.633	5.922e-08	1.62e-07	2.536e-06	3.199e-09	4.696e-09	1.19900000055e-05	0.000319792	1.549232e-08	0.0278862094661	0	0.00139	0.0003462	0.002177	0	0	0.0001255
CONSENTRATIONS	82	2.1	7.639	5.732e-08	1.589e-07	2.478e-06	3.126e-09	4.588e-09	1.19900000054e-05	0.000319792	1.514189e-08	0.0278862093421	0	0.00139	0.0003462	0.002177	0	0	0.0001238
CONSENTRATIONS	83	2.1	7.644	5.553e-08	1.558e-07	2.422e-06	3.056e-09	4.485e-09	1.19900000054e-05	0.000319792	1.480146e-08	0.0278862092251	0	0.00139	0.0003462	0.002176	0	0	0.0001222
CONSENTRATIONS	84	2.1	7.649	5.384e-08	1.529e-07	2.369e-06	2.989e-09	4.387e-09	1.19900000053e-05	0.000319792	1.448104e-08	0.027886209113	0	0.00139	0.0003462	0.002176	0	0	0.0001208
CONSENTRATIONS	85	2.1	7.654	5.223e-08	1.501e-07	2.318e-06	2.924e-09	4.293e-09	1.19900000052e-05	0.000319792	1.416062e-08	0.027886209006	0	0.00139	0.0003462	0.002176	0	0	0.0001193
CONSENTRATIONS	86	2.1	7.659	5.072e-08	1.474e-07	2.269e-06	2.863e-09	4.202e-09	1.19900000052e-05	0.000319792	1.387021e-08	0.027886208904	0	0.00139	0.0003462	0.002175	0	0	0.000118
CONSENTRATIONS	87	2.1	7.664	4.928e-08	1.448e-07	2.223e-06	2.804e-09	4.116e-09	1.20000000051e-05	0.000319792	1.357981e-08	0.027886208807	0	0.00139	0.0003462	0.002175	0	0	0.0001167
CONSENTRATIONS	88	2.1	7.669	4.791e-08	1.422e-07	2.178e-06	2.748e-09	4.033e-09	1.20000000051e-05	0.000319792	1.330942e-08	0.0278862087139	0	0.00139	0.0003462	0.002174	0	0	0.0001154
CONSENTRATIONS	89	2.1	7.673	4.661e-08	1.398e-07	2.135e-06	2.693e-09	3.953e-09	1.2000000005e-05	0.000319792	1.304903e-08	0.0278862086239	0	0.00139	0.0003462	0.002174	0	0	0.0001142
CONSENTRATIONS	90	2.1	7.678	4.537e-08	1.374e-07	2.093e-06	2.641e-09	3.877e-09	1.2000000005e-05	0.000319792	1.278865e-08	0.0278862085389	0	0.00139	0.0003462	0.002174	0	0	0.0001131
CONSENTRATIONS	91	2.1	7.682	4.42e-08	1.352e-07	2.054e-06	2.591e-09	3.803e-09	1.20000000049e-05	0.000319792	1.254828e-08	0.0278862084569	0	0.00139	0.0003462	0.002173	0	0	0.000112
CONSENTRATIONS	92	2.1	7.686	4.307e-08	1.33e-07	2.015e-06	2.542e-09	3.732e-09	1.20000000049e-05	0.000319792	1.231791e-08	0.0278862083779	0	0.00139	0.0003462	0.002173	0	0	0.0001109
CONSENTRATIONS	93	2.1	7.69	4.2e-08	1.308e-07	1.978e-06	2.496e-09	3.664e-09	1.20000000048e-05	0.000319871	1.208755e-08	0.0278862083018	0	0.00139	0.0003462	0.002173	0	0	0.0001099
CONSENTRATIONS	94	2.1	7.694	4.098e-08	1.287e-07	1.943e-06	2.451e-09	3.598e-09	1.20000000048e-05	0.000319871	1.187719e-08	0.0278862082288	0	0.00139	0.0003462	0.002172	0	0	0.0001089
CONSENTRATIONS	95	2.1	7.697	4e-08	1.267e-07	1.908e-06	2.408e-09	3.534e-09	1.20000000047e-05	0.000319871	1.166684e-08	0.0278862081588	0	0.00139	0.0003462	0.002172	0	0	0.000108
CONSENTRATIONS	96	2.1	7.701	3.907e-08	1.248e-07	1.875e-06	2.366e-09	3.473e-09	1.20000000047e-05	0.000319871	1.14565e-08	0.0278862080918	0	0.00139	0.0003462	0.002172	0	0	0.0001071
CONSENTRATIONS	97	2.1	7.704	3.817e-08	1.229e-07	1.843e-06	2.325e-09	3.414e-09	1.20000000047e-05	0.000319871	1.126616e-08	0.0278862080268	0	0.00139	0.0003462	0.002172	0	0	0.0001062
CONSENTRATIONS	98	2.1	7.708	3.731e-08	1.211e-07	1.812e-06	2.286e-09	3.356e-09	1.20000000046e-05	0.000319871	1.107583e-08	0.0278862079638	0	0.00139	0.0003462	0.002171	0	0	0.0001054
CONSENTRATIONS	99	2.1	7.711	3.649e-08	1.193e-07	1.782e-06	2.249e-09	3.301e-09	1.20000000046e-05	0.000319871	1.08955e-08	0.0278862079028	0	0.00139	0.0003462	0.002171	0	0	0.0001046
CONSENTRATIONS	100	2.1	7.714	3.57e-08	1.176e-07	1.753e-06	2.212e-09	3.247e-09	1.20000000046e-05	0.000319871	1.071518e-08	0.0278962078447	0	0.00139	0.0003462	0.002171	0	0	0.0001038
CONSENTRATIONS	101	2.1	7.717	3.494e-08	1.159e-07	1.725e-06	2.177e-09	3.195e-09	1.20000000045e-05	0.000319871	1.054486e-08	0.0278962077887	0	0.00139	0.0003462	0.00217	0	0	0.0001031
CONSENTRATIONS	102	2.1	7.72	3.421e-08	1.143e-07	1.698e-06	2.143e-09	3.145e-09	1.20000000045e-05	0.000319871	1.037455e-08	0.0278962077337	0	0.00139	0.0003462	0.00217	0	0	0.0001023
CONSENTRATIONS	103	2.1	7.723	3.351e-08	1.127e-07	1.672e-06	2.109e-09	3.096e-09	1.20000000045e-05	0.000319871	1.021425e-08	0.0278962076817	0	0.00139	0.0003462	0.00217	0	0	0.0001016
CONSENTRATIONS	104	2.1	7.726	3.284e-08	1.112e-07	1.647e-06	2.077e-09	3.049e-09	1.20000000044e-05	0.000319871	1.006395e-08	0.0278962076307	0	0.00139	0.0003462	0.00217	0	0	0.0001009
CONSENTRATIONS	105	2.1	7.729	3.219e-08	1.097e-07	1.622e-06	2.046e-09	3.003e-09	1.20000000044e-05	0.000319871	9.91065e-09	0.0278962075807	0	0.00139	0.0003462	0.002169	0	0	0.0001003
CONSENTRATIONS	106	2.1	7.732	3.156e-08	1.082e-07	1.598e-06	2.016e-09	2.959e-09	1.20000000044e-05	0.000319871	9.76436e-09	0.0278962075337	0	0.00139	0.0003462	0.002169	0	0	9.965e-05
CONSENTRATIONS	0	229.0	4.69	0.0004629	6.134e-06	0.0054	2.563e-06	1e-05	9.9996036e-15	7.9e-15	3.3003e-05	1.00003e-14	0	4.103e-15	1.214e-15	0.0004703	0	0	0.1729
CONSENTRATIONS	1	227.9	4.693	0.0004604	6.235e-06	0.005373	2.607e-06	9.95e-06	5.9703487e-08	1.59185e-06	3.2832e-05	0.000138802	0	5.667e-05	1.675e-05	0.0004843	0	0	0.172
CONSENTRATIONS	2	226.7	4.696	0.0004578	6.339e-06	0.005344	2.654e-06	9.896e-06	1.24707034e-07	3.32432e-06	3.2655e-05	0.0002899624	0	0.0001177	3.476e-05	0.0004995	0	0	0.1711
CONSENTRATIONS	3	225.3	4.698	0.0004549	6.448e-06	0.005312	2.704e-06	9.837e-06	1.9541062e-07	5.20926e-06	3.2462e-05	0.0004542801	0	0.0001832	5.408e-05	0.000516	0	0	0.1701
CONSENTRATIONS	4	223.9	4.701	0.0004518	6.56e-06	0.005278	2.758e-06	9.773e-06	2.7211423e-07	7.25615e-06	3.2253e-05	0.0006327433	0	0.0002533	7.473e-05	0.0005339	0	0	0.1689
CONSENTRATIONS	5	222.3	4.703	0.0004484	6.674e-06	0.00524	2.816e-06	9.704e-06	3.5541784e-07	9.48e-06	3.2027e-05	0.0008264106	0	0.000328	9.674e-05	0.0005533	0	0	0.1677
CONSENTRATIONS	6	220.6	4.705	0.0004448	6.79e-06	0.005199	2.877e-06	9.629e-06	4.4572142e-07	1.18816e-05	3.1775e-05	0.0010363805	0	0.0004075	0.0001201	0.0005744	0	0	0.1664
CONSENTRATIONS	7	218.8	4.706	0.0004409	6.907e-06	0.005155	2.941e-06	9.547e-06	5.4342495e-07	1.44886e-05	3.1507e-05	0.0012634612	0	0.0004915	0.0001448	0.0005972	0	0	0.165
CONSENTRATIONS	8	216.8	4.707	0.0004366	7.024e-06	0.005108	3.009e-06	9.459e-06	6.490284e-07	1.73089e-05	3.1212e-05	0.001509091	0	0.0005801	0.0001708	0.0006218	0	0	0.1635
CONSENTRATIONS	9	214.7	4.708	0.000432	7.138e-06	0.005057	3.079e-06	9.364e-06	7.6293176e-07	2.03425e-05	3.0903e-05	0.001773899	0	0.0006728	0.000198	0.0006484	0	0	0.1618
CONSENTRATIONS	10	212.4	4.708	0.0004271	7.248e-06	0.005001	3.151e-06	9.262e-06	8.8563498e-07	2.36131e-05	3.0569e-05	0.002059174	0	0.0007695	0.0002263	0.0006771	0	0	0.16
CONSENTRATIONS	11	209.9	4.708	0.0004219	7.352e-06	0.004942	3.225e-06	9.152e-06	1.01803805e-06	2.71286e-05	3.0202e-05	0.002366034	0	0.0008695	0.0002556	0.0007079	0	0	0.1581
CONSENTRATIONS	12	207.2	4.707	0.0004162	7.448e-06	0.004878	3.299e-06	9.034e-06	1.15904093e-06	3.09048e-05	2.9812e-05	0.002694979	0	0.0009724	0.0002857	0.0007409	0	0	0.1561
CONSENTRATIONS	13	204.4	4.705	0.0004102	7.533e-06	0.00481	3.373e-06	8.908e-06	1.31104362e-06	3.49417e-05	2.94e-05	0.003046508	0	0.001077	0.0003164	0.0007762	0	0	0.1539
CONSENTRATIONS	14	201.3	4.702	0.0004038	7.604e-06	0.004737	3.445e-06	8.773e-06	1.47204608e-06	3.9263e-05	2.8949e-05	0.00342292	0	0.001183	0.0003474	0.0008137	0	0	0.1515
CONSENTRATIONS	15	198.1	4.699	0.0003971	7.657e-06	0.00466	3.513e-06	8.629e-06	1.6450483e-06	4.38608e-05	2.848e-05	0.003825117	0	0.00129	0.0003783	0.0008535	0	0	0.149
CONSENTRATIONS	16	194.6	4.694	0.0003899	7.691e-06	0.004577	3.577e-06	8.476e-06	1.82805026e-06	4.87509e-05	2.79739e-05	0.004250898	0	0.001395	0.0004089	0.0008955	0	0	0.1464
CONSENTRATIONS	17	191.0	4.689	0.0003822	7.701e-06	0.00449	3.634e-06	8.314e-06	2.02305195e-06	5.39254e-05	2.74423e-05	0.004702665	0	0.001498	0.0004388	0.0009395	0	0	0.1436
CONSENTRATIONS	18	187.1	4.682	0.0003742	7.685e-06	0.004397	3.684e-06	8.143e-06	2.22805336e-06	5.94001e-05	2.68768e-05	0.005179919	0	0.001598	0.0004675	0.0009854	0	0	0.1406
CONSENTRATIONS	19	183.0	4.675	0.0003658	7.639e-06	0.0043	3.724e-06	7.963e-06	2.44405447e-06	6.5175e-05	2.62785e-05	0.005683061	0	0.001693	0.0004946	0.001033	0	0	0.1375
CONSENTRATIONS	20	178.7	4.667	0.000357	7.563e-06	0.004198	3.754e-06	7.774e-06	2.67105527e-06	7.12264e-05	2.56583e-05	0.006210794	0	0.001782	0.0005197	0.001082	0	0	0.1342
CONSENTRATIONS	21	174.3	4.658	0.0003478	7.454e-06	0.004091	3.771e-06	7.576e-06	2.90905577e-06	7.75701e-05	2.49971e-05	0.006763618	0	0.001864	0.0005425	0.001132	0	0	0.1308
CONSENTRATIONS	22	169.6	4.648	0.0003383	7.313e-06	0.003979	3.777e-06	7.369e-06	3.15705596e-06	8.4214e-05	2.43151e-05	0.0073410375	0	0.001938	0.0005624	0.001182	0	0	0.1272
CONSENTRATIONS	23	164.7	4.637	0.0003284	7.139e-06	0.003863	3.768e-06	7.155e-06	3.41505583e-06	9.1008e-05	2.36123e-05	0.0079388533	0	0.002002	0.0005793	0.001233	0	0	0.1235
CONSENTRATIONS	24	159.7	4.626	0.0003182	6.934e-06	0.003744	3.746e-06	6.932e-06	3.68105537e-06	9.8118e-05	2.28786e-05	0.0085577678	0	0.002056	0.0005929	0.001283	0	0	0.1197
CONSENTRATIONS	25	154.5	4.615	0.0003077	6.702e-06	0.00362	3.71e-06	6.704e-06	3.95605459e-06	0.000105465	2.21234e-05	0.0091969829	0	0.002101	0.0006031	0.001332	0	0	0.1157
CONSENTRATIONS	26	149.2	4.604	0.0002969	6.444e-06	0.003493	3.661e-06	6.469e-06	4.23805348e-06	0.00011297	2.13461e-05	0.0098523005	0	0.002134	0.0006098	0.001381	0	0	0.1117
CONSENTRATIONS	27	143.8	4.593	0.000286	6.167e-06	0.003363	3.598e-06	6.229e-06	4.52605204e-06	0.000120633	2.05556e-05	0.010522922	0	0.002158	0.000613	0.001428	0	0	0.1075
CONSENTRATIONS	28	138.2	4.583	0.0002748	5.874e-06	0.003232	3.522e-06	5.984e-06	4.8190503e-06	0.000128454	1.975126e-05	0.0112043487	0	0.002171	0.000613	0.001473	0	0	0.1033
CONSENTRATIONS	29	132.6	4.574	0.0002635	5.571e-06	0.003098	3.435e-06	5.737e-06	5.11604825e-06	0.000136433	1.893201e-05	0.0118949813	0	0.002175	0.00061	0.001516	0	0	0.09904
CONSENTRATIONS	30	127.0	4.566	0.0002521	5.263e-06	0.002963	3.338e-06	5.487e-06	5.41504593e-06	0.000144412	1.8107e-05	0.0125913205	0	0.00217	0.0006043	0.001558	0	0	0.09473
CONSENTRATIONS	31	121.3	4.56	0.0002406	4.955e-06	0.002828	3.23e-06	5.236e-06	5.71604336e-06	0.000152391	1.727544e-05	0.0132889665	0	0.002158	0.0005963	0.001597	0	0	0.09041
CONSENTRATIONS	32	115.6	4.557	0.0002292	4.651e-06	0.002692	3.115e-06	4.986e-06	6.01704059e-06	0.000160449	1.645663e-05	0.0139885194	0	0.002139	0.0005863	0.001634	0	0	0.08609
CONSENTRATIONS	33	109.9	4.556	0.0002178	4.356e-06	0.002558	2.994e-06	4.737e-06	6.31603766e-06	0.000168428	1.562998e-05	0.0146806788	0	0.002114	0.0005748	0.001669	0	0	0.08179
CONSENTRATIONS	34	104.3	4.559	0.0002065	4.072e-06	0.002424	2.867e-06	4.49e-06	6.61203464e-06	0.000176328	1.481498e-05	0.0153779844	0	0.002085	0.0005622	0.001702	0	0	0.07753
CONSENTRATIONS	35	98.8	4.564	0.0001953	3.802e-06	0.002293	2.736e-06	4.246e-06	6.90503158e-06	0.00018407	1.401125e-05	0.0160521157	0	0.002053	0.0005489	0.001733	0	0	0.07333
CONSENTRATIONS	36	93.4	4.574	0.0001844	3.547e-06	0.002164	2.603e-06	4.007e-06	7.19202853e-06	0.000191733	1.3218472e-05	0.01672449199	0	0.002019	0.0005352	0.001763	0	0	0.06921
CONSENTRATIONS	37	88.0	4.587	0.0001737	3.309e-06	0.002038	2.468e-06	3.773e-06	7.47202556e-06	0.000199238	1.245641e-05	0.01737550267	0	0.001983	0.0005214	0.001791	0	0	0.06518
CONSENTRATIONS	38	82.9	4.603	0.0001632	3.088e-06	0.001915	2.334e-06	3.546e-06	7.74502271e-06	0.000206506	1.1704878e-05	0.0180066471	0	0.001946	0.0005079	0.001817	0	0	0.06125
CONSENTRATIONS	39	77.9	4.624	0.0001531	2.884e-06	0.001796	2.201e-06	3.325e-06	8.01002002e-06	0.000213537	1.0973739e-05	0.01861893467	0	0.001909	0.0004947	0.001842	0	0	0.05745
CONSENTRATIONS	40	73.0	4.648	0.0001433	2.697e-06	0.001681	2.07e-06	3.112e-06	8.26501753e-06	0.000220331	1.027289e-05	0.01921367483	0	0.001873	0.0004821	0.001866	0	0	0.05378
CONSENTRATIONS	41	68.3	4.676	0.0001338	2.526e-06	0.00157	1.941e-06	2.908e-06	8.51101525e-06	0.000226888	9.595253e-06	0.01979083711	0	0.001838	0.0004701	0.001889	0	0	0.05024
CONSENTRATIONS	42	63.9	4.707	0.0001248	2.37e-06	0.001464	1.817e-06	2.711e-06	8.74601319e-06	0.000233208	8.947774e-06	0.02033147107	0	0.001805	0.0004588	0.00191	0	0	0.04686
CONSENTRATIONS	43	59.6	4.742	0.0001161	2.228e-06	0.001363	1.696e-06	2.524e-06	8.97101136e-06	0.000239212	8.329412e-06	0.02085362639	0	0.001772	0.0004483	0.001931	0	0	0.04362
CONSENTRATIONS	44	55.5	4.779	0.0001079	2.1e-06	0.001267	1.581e-06	2.346e-06	9.185009739e-06	0.0002449	7.741136e-06	0.02136021276	0	0.001742	0.0004386	0.00195	0	0	0.04054
CONSENTRATIONS	45	51.7	4.819	0.0001001	1.984e-06	0.001175	1.47e-06	2.177e-06	9.388008325e-06	0.000250351	7.1829235e-06	0.02182916995	0	0.001713	0.0004297	0.001969	0	0	0.03762
CONSENTRATIONS	46	48.0	4.862	9.27e-05	1.879e-06	0.001089	1.364e-06	2.017e-06	9.5800071e-06	0.000255407	6.6547595e-06	0.022272417784	0	0.001687	0.0004216	0.001986	0	0	0.03486
CONSENTRATIONS	47	44.6	4.906	8.572e-05	1.784e-06	0.001007	1.264e-06	1.866e-06	9.761006047e-06	0.000260226	6.1566316e-06	0.022697796112	0	0.001662	0.0004142	0.002002	0	0	0.03226
CONSENTRATIONS	48	41.4	4.952	7.915e-05	1.698e-06	0.0009309	1.17e-06	1.724e-06	9.931005145e-06	0.000264808	5.6885311e-06	0.02308613882	0	0.001639	0.0004074	0.002018	0	0	0.02981
CONSENTRATIONS	49	38.3	5.0	7.299e-05	1.621e-06	0.0008591	1.081e-06	1.591e-06	1.0090004378e-05	0.000269074	5.2494514e-06	0.02345648982	0	0.001617	0.0004013	0.002032	0	0	0.02751
CONSENTRATIONS	50	35.7	5.046	6.756e-05	1.556e-06	0.0007958	1.002e-06	1.474e-06	1.0230003763e-05	0.000272787	4.8633913e-06	0.023792070085	0	0.001599	0.0003961	0.002045	0	0	0.02549
CONSENTRATIONS	51	33.4	5.089	6.287e-05	1.501e-06	0.0007412	9.339e-07	1.373e-06	1.0350003277e-05	0.000276026	4.5293459e-06	0.024070821546	0	0.001583	0.0003918	0.002056	0	0	0.02374
CONSENTRATIONS	52	31.3	5.129	5.878e-05	1.454e-06	0.0006936	8.743e-07	1.284e-06	1.0460002887e-05	0.00027887	4.2383106e-06	0.024312369141	0	0.001569	0.0003881	0.002066	0	0	0.02222
CONSENTRATIONS	53	29.6	5.167	5.519e-05	1.414e-06	0.0006517	8.219e-07	1.207e-06	1.0550002568e-05	0.000281319	3.9822826e-06	0.024537661828	0	0.001558	0.000385	0.002075	0	0	0.02088
CONSENTRATIONS	54	28.0	5.202	5.2e-05	1.379e-06	0.0006146	7.754e-07	1.138e-06	1.0630002305e-05	0.000283531	3.75626e-06	0.024723463583	0	0.001547	0.0003823	0.002082	0	0	0.0197
CONSENTRATIONS	55	26.6	5.235	4.916e-05	1.348e-06	0.0005815	7.338e-07	1.077e-06	1.0710002084e-05	0.000285506	3.5542413e-06	0.024891649386	0	0.001538	0.0003799	0.002089	0	0	0.01864
CONSENTRATIONS	56	25.3	5.267	4.661e-05	1.321e-06	0.0005518	6.965e-07	1.022e-06	1.0770001898e-05	0.000287244	3.3722257e-06	0.025051201226	0	0.00153	0.0003778	0.002095	0	0	0.01769
CONSENTRATIONS	57	24.2	5.296	4.43e-05	1.297e-06	0.000525	6.627e-07	9.722e-07	1.0830001738e-05	0.000288824	3.2082125e-06	0.025192006094	0	0.001523	0.0003759	0.002101	0	0	0.01683
CONSENTRATIONS	58	23.2	5.324	4.221e-05	1.275e-06	0.0005007	6.321e-07	9.271e-07	1.08900016e-05	0.000290325	3.0592012e-06	0.0253131519841	0	0.001516	0.0003743	0.002106	0	0	0.01605
CONSENTRATIONS	59	22.2	5.351	4.03e-05	1.256e-06	0.0004785	6.042e-07	8.861e-07	1.0940001481e-05	0.000291589	2.9241914e-06	0.0254254328913	0	0.00151	0.0003728	0.00211	0	0	0.01534
CONSENTRATIONS	60	21.4	5.377	3.856e-05	1.238e-06	0.0004582	5.786e-07	8.485e-07	1.0980001376e-05	0.000292774	2.8001829e-06	0.0255289418122	0	0.001505	0.0003715	0.002115	0	0	0.01469
CONSENTRATIONS	61	20.6	5.401	3.695e-05	1.221e-06	0.0004395	5.551e-07	8.139e-07	1.1020001284e-05	0.00029388	2.6861754e-06	0.0256325737443	0	0.0015	0.0003703	0.002118	0	0	0.01409
CONSENTRATIONS	62	19.9	5.424	3.548e-05	1.207e-06	0.0004223	5.334e-07	7.821e-07	1.1060001202e-05	0.000294907	2.5811687e-06	0.0257162246855	0	0.001495	0.0003691	0.002122	0	0	0.01354
CONSENTRATIONS	63	19.2	5.446	3.411e-05	1.193e-06	0.0004064	5.134e-07	7.527e-07	1.1100001129e-05	0.000295855	2.4841628e-06	0.0258010926342	0	0.001491	0.0003681	0.002125	0	0	0.01304
CONSENTRATIONS	64	18.6	5.468	3.284e-05	1.18e-06	0.0003917	4.948e-07	7.254e-07	1.1130001064e-05	0.000296724	2.3941575e-06	0.0258760745891	0	0.001487	0.0003672	0.002128	0	0	0.01256
CONSENTRATIONS	65	18.0	5.488	3.166e-05	1.168e-06	0.000378	4.775e-07	7e-07	1.1160001005e-05	0.000297593	2.3101527e-06	0.0259511695493	0	0.001483	0.0003664	0.002131	0	0	0.01213
CONSENTRATIONS	66	17.5	5.508	3.056e-05	1.157e-06	0.0003652	4.613e-07	6.763e-07	1.1190000952e-05	0.000298304	2.2321484e-06	0.0260172735139	0	0.00148	0.0003656	0.002134	0	0	0.01172
CONSENTRATIONS	67	17.0	5.526	2.954e-05	1.147e-06	0.0003533	4.463e-07	6.542e-07	1.12100009037e-05	0.000299015	2.1591445e-06	0.0260733874824	0	0.001477	0.0003648	0.002136	0	0	0.01133
CONSENTRATIONS	68	16.5	5.545	2.857e-05	1.137e-06	0.0003421	4.321e-07	6.335e-07	1.12400008597e-05	0.000299647	2.0901409e-06	0.026129708454	0	0.001474	0.0003642	0.002139	0	0	0.01098
CONSENTRATIONS	69	16.0	5.562	2.767e-05	1.128e-06	0.0003316	4.189e-07	6.14e-07	1.12600008195e-05	0.000300279	2.0261377e-06	0.0261859364285	0	0.001471	0.0003635	0.002141	0	0	0.01064
CONSENTRATIONS	70	15.6	5.579	2.682e-05	1.12e-06	0.0003217	4.064e-07	5.957e-07	1.12900007827e-05	0.000300911	1.9661346e-06	0.0262332714054	0	0.001469	0.0003629	0.002143	0	0	0.01032
CONSENTRATIONS	71	15.2	5.595	2.602e-05	1.112e-06	0.0003124	3.946e-07	5.785e-07	1.13100007488e-05	0.000301464	1.9091319e-06	0.0262897103844	0	0.001466	0.0003624	0.002145	0	0	0.01003
CONSENTRATIONS	72	14.9	5.611	2.527e-05	1.104e-06	0.0003036	3.835e-07	5.622e-07	1.13300007175e-05	0.000301938	1.8551293e-06	0.0263271553653	0	0.001464	0.0003619	0.002147	0	0	0.009745
CONSENTRATIONS	73	14.5	5.626	2.455e-05	1.097e-06	0.0002953	3.731e-07	5.469e-07	1.13400006885e-05	0.000302491	1.8051269e-06	0.0263746033478	0	0.001462	0.0003614	0.002148	0	0	0.009479
