"T"	"P"	"rho"	"logK"	"G"	"H"	"S"	"V"	"Cp"	"info"
450	50	0.8931	88.9882	-766644.4589	-895228.8407	-285.6594	-58.7008	-1520.8739	"1HS-+2O2(aq)->1HSO4-"
451	50	0.892	88.7582	-766362.0894	-895623.0676	-286.5262	-58.9042	-1579.7873	"1HS-+2O2(aq)->1HSO4-"
452	50	0.8909	88.5291	-766079.042	-896022.3384	-287.4018	-59.1139	-1641.109	"1HS-+2O2(aq)->1HSO4-"
453	50	0.8899	88.301	-765795.3164	-896426.842	-288.2867	-59.33	-1704.9242	"1HS-+2O2(aq)->1HSO4-"
454	50	0.8888	88.0738	-765510.9121	-896836.774	-289.181	-59.5527	-1771.3208	"1HS-+2O2(aq)->1HSO4-"
455	50	0.8877	87.8475	-765225.8287	-897252.3362	-290.0854	-59.7822	-1840.3896	"1HS-+2O2(aq)->1HSO4-"
456	50	0.8867	87.6221	-764940.0657	-897673.7373	-291	-60.0186	-1912.2243	"1HS-+2O2(aq)->1HSO4-"
457	50	0.8856	87.3976	-764653.6225	-898101.1929	-291.9254	-60.2623	-1986.9219	"1HS-+2O2(aq)->1HSO4-"
458	50	0.8845	87.174	-764366.4987	-898534.9259	-292.8619	-60.5133	-2064.5822	"1HS-+2O2(aq)->1HSO4-"
459	50	0.8834	86.9514	-764078.6935	-898975.1666	-293.81	-60.7719	-2145.3085	"1HS-+2O2(aq)->1HSO4-"
460	50	0.8823	86.7296	-763790.2064	-899422.1531	-294.7702	-61.0383	-2229.2074	"1HS-+2O2(aq)->1HSO4-"
461	50	0.8812	86.5087	-763501.0366	-899876.1315	-295.7428	-61.3127	-2316.389	"1HS-+2O2(aq)->1HSO4-"
462	50	0.8801	86.2887	-763211.1835	-900337.356	-296.7284	-61.5954	-2406.9672	"1HS-+2O2(aq)->1HSO4-"
463	50	0.879	86.0695	-762920.6461	-900806.0895	-297.7274	-61.8864	-2501.0594	"1HS-+2O2(aq)->1HSO4-"
464	50	0.8778	85.8513	-762629.4237	-901282.6037	-298.7403	-62.1862	-2598.7871	"1HS-+2O2(aq)->1HSO4-"
465	50	0.8767	85.6338	-762337.5154	-901767.1794	-299.7677	-62.4948	-2700.2758	"1HS-+2O2(aq)->1HSO4-"
466	50	0.8756	85.4173	-762044.9202	-902260.1068	-300.8101	-62.8126	-2805.6553	"1HS-+2O2(aq)->1HSO4-"
467	50	0.8745	85.2016	-761751.6373	-902761.6861	-301.8681	-63.1398	-2915.0596	"1HS-+2O2(aq)->1HSO4-"
468	50	0.8733	84.9867	-761457.6655	-903272.2274	-302.9421	-63.4766	-3028.6274	"1HS-+2O2(aq)->1HSO4-"
469	50	0.8722	84.7727	-761163.0038	-903792.0515	-304.0328	-63.8233	-3146.5022	"1HS-+2O2(aq)->1HSO4-"
470	50	0.871	84.5595	-760867.6511	-904321.49	-305.1408	-64.1801	-3268.832	"1HS-+2O2(aq)->1HSO4-"
471	50	0.8699	84.3471	-760571.6061	-904860.8856	-306.2667	-64.5474	-3395.7704	"1HS-+2O2(aq)->1HSO4-"
472	50	0.8687	84.1356	-760274.8677	-905410.593	-307.4111	-64.9255	-3527.4761	"1HS-+2O2(aq)->1HSO4-"
473	50	0.8675	83.9249	-759977.4346	-905970.9786	-308.5748	-65.3145	-3664.1131	"1HS-+2O2(aq)->1HSO4-"
474	50	0.8664	83.7149	-759679.3053	-906542.4216	-309.7583	-65.7148	-3805.8514	"1HS-+2O2(aq)->1HSO4-"
475	50	0.8652	83.5058	-759380.4785	-907125.3142	-310.9625	-66.1268	-3952.8671	"1HS-+2O2(aq)->1HSO4-"
476	50	0.864	83.2975	-759080.9528	-907720.0619	-312.1879	-66.5507	-4105.3421	"1HS-+2O2(aq)->1HSO4-"
477	50	0.8628	83.09	-758780.7265	-908327.0843	-313.4354	-66.9868	-4263.4652	"1HS-+2O2(aq)->1HSO4-"
478	50	0.8616	82.8833	-758479.7981	-908946.8153	-314.7058	-67.4355	-4427.4317	"1HS-+2O2(aq)->1HSO4-"
479	50	0.8604	82.6774	-758178.1659	-909579.7042	-315.9997	-67.8972	-4597.4441	"1HS-+2O2(aq)->1HSO4-"
480	50	0.8592	82.4723	-757875.8283	-910226.2156	-317.3182	-68.3723	-4773.7122	"1HS-+2O2(aq)->1HSO4-"
481	50	0.858	82.2679	-757572.7833	-910886.8304	-318.6619	-68.861	-4956.4534	"1HS-+2O2(aq)->1HSO4-"
482	50	0.8567	82.0643	-757269.0292	-911562.0463	-320.0318	-69.3637	-5145.8932	"1HS-+2O2(aq)->1HSO4-"
483	50	0.8555	81.8615	-756964.5639	-912252.3786	-321.4289	-69.881	-5342.2655	"1HS-+2O2(aq)->1HSO4-"
484	50	0.8543	81.6594	-756659.3856	-912958.3608	-322.8539	-70.4132	-5545.8128	"1HS-+2O2(aq)->1HSO4-"
485	50	0.853	81.4581	-756353.492	-913680.545	-324.308	-70.9607	-5756.7868	"1HS-+2O2(aq)->1HSO4-"
486	50	0.8518	81.2575	-756046.881	-914419.5033	-325.7921	-71.524	-5975.4488	"1HS-+2O2(aq)->1HSO4-"
487	50	0.8505	81.0577	-755739.5504	-915175.828	-327.3072	-72.1036	-6202.07	"1HS-+2O2(aq)->1HSO4-"
488	50	0.8493	80.8586	-755431.4977	-915950.1328	-328.8544	-72.6999	-6436.9321	"1HS-+2O2(aq)->1HSO4-"
489	50	0.848	80.6603	-755122.7206	-916743.0535	-330.4349	-73.3135	-6680.3275	"1HS-+2O2(aq)->1HSO4-"
490	50	0.8468	80.4627	-754813.2166	-917555.2488	-332.0497	-73.9448	-6932.5604	"1HS-+2O2(aq)->1HSO4-"
491	50	0.8455	80.2658	-754502.983	-918387.4016	-333.7001	-74.5945	-7193.9468	"1HS-+2O2(aq)->1HSO4-"
492	50	0.8442	80.0696	-754192.0171	-919240.2196	-335.3873	-75.2632	-7464.8153	"1HS-+2O2(aq)->1HSO4-"
493	50	0.8429	79.8742	-753880.3161	-920114.4368	-337.1125	-75.9513	-7745.5076	"1HS-+2O2(aq)->1HSO4-"
494	50	0.8416	79.6795	-753567.8771	-921010.8141	-338.8771	-76.6596	-8036.3792	"1HS-+2O2(aq)->1HSO4-"
495	50	0.8403	79.4855	-753254.6971	-921930.141	-340.6824	-77.3886	-8337.8003	"1HS-+2O2(aq)->1HSO4-"
496	50	0.839	79.2922	-752940.7729	-922873.2363	-342.5298	-78.1392	-8650.1561	"1HS-+2O2(aq)->1HSO4-"
497	50	0.8377	79.0995	-752626.1013	-923840.9499	-344.4209	-78.9119	-8973.8479	"1HS-+2O2(aq)->1HSO4-"
498	50	0.8363	78.9076	-752310.6789	-924834.1636	-346.3571	-79.7075	-9309.2937	"1HS-+2O2(aq)->1HSO4-"
499	50	0.835	78.7164	-751994.5022	-925853.7933	-348.3399	-80.5269	-9656.9293	"1HS-+2O2(aq)->1HSO4-"
500	50	0.8336	78.5258	-751677.5676	-926900.7898	-350.3711	-81.3707	-10017.2088	"1HS-+2O2(aq)->1HSO4-"
501	50	0.8323	78.336	-751359.8714	-927976.1406	-352.4523	-82.24	-10390.6062	"1HS-+2O2(aq)->1HSO4-"
502	50	0.8309	78.1468	-751041.4096	-929080.8719	-354.5852	-83.1355	-10777.6158	"1HS-+2O2(aq)->1HSO4-"
503	50	0.8296	77.9583	-750722.1783	-930216.05	-356.7718	-84.0582	-11178.7536	"1HS-+2O2(aq)->1HSO4-"
504	50	0.8282	77.7704	-750402.1733	-931382.7834	-359.0138	-85.009	-11594.5585	"1HS-+2O2(aq)->1HSO4-"
505	50	0.8268	77.5833	-750081.3902	-932582.2246	-361.3132	-85.9891	-12025.5935	"1HS-+2O2(aq)->1HSO4-"
506	50	0.8254	77.3967	-749759.8245	-933815.5726	-363.6721	-86.9995	-12472.4467	"1HS-+2O2(aq)->1HSO4-"
507	50	0.824	77.2109	-749437.4717	-935084.0745	-366.0926	-88.0413	-12935.7334	"1HS-+2O2(aq)->1HSO4-"
508	50	0.8226	77.0257	-749114.3268	-936389.0285	-368.5768	-89.1158	-13416.097	"1HS-+2O2(aq)->1HSO4-"
509	50	0.8212	76.8411	-748790.3848	-937731.786	-371.1272	-90.224	-13914.2106	"1HS-+2O2(aq)->1HSO4-"
510	50	0.8198	76.6572	-748465.6407	-939113.7544	-373.746	-91.3675	-14430.7791	"1HS-+2O2(aq)->1HSO4-"
511	50	0.8184	76.4739	-748140.0889	-940536.4	-376.4357	-92.5475	-14966.5409	"1HS-+2O2(aq)->1HSO4-"
512	50	0.8169	76.2912	-747813.724	-942001.2506	-379.1989	-93.7656	-15522.2696	"1HS-+2O2(aq)->1HSO4-"
513	50	0.8155	76.1092	-747486.54	-943509.8993	-382.0384	-95.0232	-16098.7761	"1HS-+2O2(aq)->1HSO4-"
514	50	0.814	75.9278	-747158.5311	-945064.0073	-384.9568	-96.322	-16696.9113	"1HS-+2O2(aq)->1HSO4-"
515	50	0.8126	75.747	-746829.691	-946665.3076	-387.9572	-97.6637	-17317.568	"1HS-+2O2(aq)->1HSO4-"
516	50	0.8111	75.5668	-746500.0131	-948315.6092	-391.0425	-99.05	-17961.6835	"1HS-+2O2(aq)->1HSO4-"
517	50	0.8096	75.3873	-746169.4908	-950016.8007	-394.2159	-100.4829	-18630.2425	"1HS-+2O2(aq)->1HSO4-"
518	50	0.8081	75.2083	-745838.1171	-951770.8548	-397.4808	-101.9643	-19324.2802	"1HS-+2O2(aq)->1HSO4-"
519	50	0.8066	75.03	-745505.8848	-953579.833	-400.8406	-103.4965	-20044.8849	"1HS-+2O2(aq)->1HSO4-"
520	50	0.8051	74.8522	-745172.7863	-955445.8902	-404.2989	-105.0815	-20793.202	"1HS-+2O2(aq)->1HSO4-"
521	50	0.8036	74.6751	-744838.8138	-957371.2806	-407.8595	-106.7217	-21570.4373	"1HS-+2O2(aq)->1HSO4-"
522	50	0.802	74.4985	-744503.9591	-959358.3624	-411.5263	-108.4198	-22377.861	"1HS-+2O2(aq)->1HSO4-"
523	50	0.8005	74.3225	-744168.2139	-961409.6047	-415.3035	-110.1782	-23216.8121	"1HS-+2O2(aq)->1HSO4-"
524	50	0.7989	74.1471	-743831.5693	-963527.5932	-419.1953	-111.9997	-24088.7025	"1HS-+2O2(aq)->1HSO4-"
525	50	0.7974	73.9723	-743494.0162	-965715.0377	-423.2064	-113.8874	-24995.0226	"1HS-+2O2(aq)->1HSO4-"
526	50	0.7958	73.7981	-743155.545	-967974.7859	-427.3414	-115.8444	-25937.3497	"1HS-+2O2(aq)->1HSO4-"
527	50	0.7942	73.6244	-742816.146	-970309.8033	-431.6053	-117.8739	-26917.3393	"1HS-+2O2(aq)->1HSO4-"
528	50	0.7926	73.4513	-742475.8088	-972723.2247	-436.0033	-119.9796	-27936.7535	"1HS-+2O2(aq)->1HSO4-"
529	50	0.791	73.2787	-742134.5227	-975218.3341	-440.5409	-122.165	-28997.453	"1HS-+2O2(aq)->1HSO4-"
530	50	0.7894	73.1068	-741792.2766	-977798.582	-445.2238	-124.4343	-30101.4078	"1HS-+2O2(aq)->1HSO4-"
531	50	0.7878	72.9353	-741449.0587	-980467.5959	-450.0581	-126.7916	-31250.7055	"1HS-+2O2(aq)->1HSO4-"
532	50	0.7861	72.7644	-741104.8571	-983229.1918	-455.0501	-129.2415	-32447.5595	"1HS-+2O2(aq)->1HSO4-"
533	50	0.7845	72.5941	-740759.659	-986087.3863	-460.2065	-131.7886	-33694.319	"1HS-+2O2(aq)->1HSO4-"
534	50	0.7828	72.4243	-740413.4513	-989046.4098	-465.5343	-134.4381	-34993.4786	"1HS-+2O2(aq)->1HSO4-"
535	50	0.7811	72.255	-740066.2203	-992110.7211	-471.0408	-137.1954	-36347.6896	"1HS-+2O2(aq)->1HSO4-"
536	50	0.7794	72.0862	-739717.9515	-995285.0223	-476.734	-140.0662	-37759.7725	"1HS-+2O2(aq)->1HSO4-"
537	50	0.7777	71.918	-739368.6301	-998574.2778	-482.6219	-143.0568	-39232.7308	"1HS-+2O2(aq)->1HSO4-"
538	50	0.0253	51.5608	-531068.469	-16968396.2618	-30552.5839	-1751553.1193	37835208.3229	"1HS-+2O2(aq)->1HSO4-"
539	50	0.0251	51.4496	-530908.1918	-16564035.2452	-29745.9914	-1721236.786	36672180.7616	"1HS-+2O2(aq)->1HSO4-"
540	50	0.025	51.3385	-530745.4716	-16175532.1589	-28971.7574	-1691806.6573	35564066.7313	"1HS-+2O2(aq)->1HSO4-"
541	50	0.0249	51.2277	-530580.3172	-15802019.9034	-28228.0997	-1663222.3941	34507351.4997	"1HS-+2O2(aq)->1HSO4-"
542	50	0.0248	51.117	-530412.739	-15442693.3756	-27513.3634	-1635446.2969	33498805.7919	"1HS-+2O2(aq)->1HSO4-"
543	50	0.0247	51.0066	-530242.749	-15096803.9608	-26826.0102	-1608443.0798	32535457.6874	"1HS-+2O2(aq)->1HSO4-"
544	50	0.0246	50.8962	-530070.3604	-14763654.6096	-26164.6077	-1582179.6675	31614567.7612	"1HS-+2O2(aq)->1HSO4-"
545	50	0.0245	50.7861	-529895.5877	-14442595.4271	-25527.8205	-1556625.0136	30733607.0398	"1HS-+2O2(aq)->1HSO4-"
546	50	0.0244	50.6761	-529718.4464	-14133019.7124	-24914.4022	-1531749.9373	29890237.4079	"1HS-+2O2(aq)->1HSO4-"
547	50	0.0243	50.5664	-529538.9528	-13834360.3955	-24323.1879	-1507526.9757	29082294.1546	"1HS-+2O2(aq)->1HSO4-"
548	50	0.0242	50.4567	-529357.1242	-13546086.8253	-23753.0877	-1483930.2508	28307770.3909	"1HS-+2O2(aq)->1HSO4-"
549	50	0.0241	50.3473	-529172.9786	-13267701.8678	-23203.0805	-1460935.3486	27564803.1101	"1HS-+2O2(aq)->1HSO4-"
550	50	0.024	50.2381	-528986.5346	-12998739.2815	-22672.2092	-1438519.2101	26851660.6914	"1HS-+2O2(aq)->1HSO4-"
551	50	0.0239	50.129	-528797.8115	-12738761.3367	-22159.5751	-1416660.0318	26166731.6772	"1HS-+2O2(aq)->1HSO4-"
552	50	0.0238	50.0201	-528606.8288	-12487356.655	-21664.3336	-1395337.1754	25508514.6745	"1HS-+2O2(aq)->1HSO4-"
553	50	0.0237	49.9114	-528413.6068	-12244138.2433	-21185.6907	-1374531.0853	24875609.251	"1HS-+2O2(aq)->1HSO4-"
554	50	0.0236	49.8029	-528218.1659	-12008741.7034	-20722.8987	-1354223.2134	24266707.7155	"1HS-+2O2(aq)->1HSO4-"
555	50	0.0235	49.6946	-528020.5269	-11780823.5982	-20275.253	-1334395.9499	23680587.6822	"1HS-+2O2(aq)->1HSO4-"
556	50	0.0234	49.5864	-527820.7111	-11560059.9583	-19842.0892	-1315032.5609	23116105.3344	"1HS-+2O2(aq)->1HSO4-"
557	50	0.0233	49.4784	-527618.7396	-11346144.9163	-19422.7801	-1296117.1296	22572189.3118	"1HS-+2O2(aq)->1HSO4-"
558	50	0.0233	49.3707	-527414.6341	-11138789.4545	-19016.7332	-1277634.5041	22047835.1557	"1HS-+2O2(aq)->1HSO4-"
559	50	0.0232	49.2631	-527208.4163	-10937720.256	-18623.3885	-1259570.2476	21542100.253	"1HS-+2O2(aq)->1HSO4-"
560	50	0.0231	49.1557	-527000.108	-10742678.6494	-18242.2158	-1241910.5938	21054099.2286	"1HS-+2O2(aq)->1HSO4-"
561	50	0.023	49.0485	-526789.7314	-10553419.6374	-17872.7134	-1224642.4048	20582999.7391	"1HS-+2O2(aq)->1HSO4-"
562	50	0.0229	48.9415	-526577.3083	-10369711.0021	-17514.4057	-1207753.1333	20128018.6298	"1HS-+2O2(aq)->1HSO4-"
563	50	0.0228	48.8346	-526362.861	-10191332.4803	-17166.8418	-1191230.7863	19688418.4176	"1HS-+2O2(aq)->1HSO4-"
564	50	0.0228	48.728	-526146.4116	-10018075.0015	-16829.5938	-1175063.8925	19263504.0677	"1HS-+2O2(aq)->1HSO4-"
565	50	0.0227	48.6216	-525927.9825	-9849739.9835	-16502.2555	-1159241.4715	18852620.0376	"1HS-+2O2(aq)->1HSO4-"
566	50	0.0226	48.5153	-525707.5958	-9686138.6809	-16184.4407	-1143753.0054	18455147.5618	"1HS-+2O2(aq)->1HSO4-"
567	50	0.0225	48.4093	-525485.2739	-9527091.5813	-15875.7824	-1128588.4127	18070502.1543	"1HS-+2O2(aq)->1HSO4-"
568	50	0.0224	48.3034	-525261.0388	-9372427.7199	-15575.9314	-1113738.0218	17698131.1681	"1HS-+2O2(aq)->1HSO4-"
569	50	0.0224	48.1978	-525034.9132	-9221984.6746	-15284.5555	-1099192.5532	17337512.2617	"1HS-+2O2(aq)->1HSO4-"
570	50	0.0223	48.0923	-524806.9191	-9075607.2901	-15001.3381	-1084943.0909	16988150.5413	"1HS-+2O2(aq)->1HSO4-"
571	50	0.0222	47.9871	-524577.0789	-8933147.7709	-14725.9773	-1070981.0671	16649577.3758	"1HS-+2O2(aq)->1HSO4-"
572	50	0.0222	47.882	-524345.4147	-8794465.1239	-14458.1854	-1057298.2423	16321348.5681	"1HS-+2O2(aq)->1HSO4-"
573	50	0.0221	47.7772	-524111.9489	-8659424.768	-14197.6879	-1043886.6874	16003042.811	"1HS-+2O2(aq)->1HSO4-"
574	50	0.022	47.6725	-523876.7036	-8527898.1704	-13944.2226	-1030738.7677	15694260.2563	"1HS-+2O2(aq)->1HSO4-"
575	50	0.0219	47.5681	-523639.7011	-8399762.5066	-13697.5394	-1017847.1271	15394621.1882	"1HS-+2O2(aq)->1HSO4-"
576	50	0.0219	47.4639	-523400.9635	-8274900.343	-13457.3988	-1005204.6735	15103764.7923	"1HS-+2O2(aq)->1HSO4-"
577	50	0.0218	47.3598	-523160.5132	-8153199.3397	-13223.5722	-992804.5653	14821348.0119	"1HS-+2O2(aq)->1HSO4-"
578	50	0.0217	47.256	-522918.3722	-8034551.9724	-12995.8407	-980640.1981	14547044.4845	"1HS-+2O2(aq)->1HSO4-"
579	50	0.0217	47.1524	-522674.563	-7918855.2716	-12773.9949	-968705.193	14280543.5526	"1HS-+2O2(aq)->1HSO4-"
580	50	0.0216	47.049	-522429.1076	-7806010.5779	-12557.8341	-956993.3844	14021549.3415	"1HS-+2O2(aq)->1HSO4-"
581	50	0.0215	46.9458	-522182.0285	-7695923.2516	-12347.1662	-945498.8095	13769779.8433	"1HS-+2O2(aq)->1HSO4-"
582	50	0.0215	46.8428	-521933.3481	-7588502.824	-12141.8072	-934215.699	13524966.459	"1HS-+2O2(aq)->1HSO4-"
583	50	0.0214	46.7401	-521683.0887	-7483661.9415	-11941.5801	-923138.4636	13286852.4513	"1HS-+2O2(aq)->1HSO4-"
584	50	0.0213	46.6375	-521431.2728	-7381317.0673	-11746.3153	-912261.6887	13055193.0838	"1HS-+2O2(aq)->1HSO4-"
585	50	0.0213	46.5352	-521177.9231	-7281388.0525	-11555.8504	-901580.1244	12829754.7241	"1HS-+2O2(aq)->1HSO4-"
586	50	0.0212	46.433	-520923.0623	-7183797.6605	-11370.0289	-891088.6754	12610313.9573	"1HS-+2O2(aq)->1HSO4-"
587	50	0.0212	46.3311	-520666.7133	-7088471.6837	-11188.7007	-880782.3944	12396657.2642	"1HS-+2O2(aq)->1HSO4-"
588	50	0.0211	46.2294	-520408.8992	-6995338.7239	-11011.7214	-870656.4736	12188580.4215	"1HS-+2O2(aq)->1HSO4-"
589	50	0.021	46.1279	-520149.643	-6904330.0497	-10838.952	-860706.2376	11985887.997	"1HS-+2O2(aq)->1HSO4-"
590	50	0.021	46.0267	-519888.9684	-6815379.4608	-10670.259	-850927.1362	11788392.8763	"1HS-+2O2(aq)->1HSO4-"
591	50	0.0209	45.9256	-519626.899	-6728423.1594	-10505.5137	-841314.7371	11595915.8166	"1HS-+2O2(aq)->1HSO4-"
592	50	0.0209	45.8248	-519363.4587	-6643399.6291	-10344.5921	-831864.7197	11408285.0284	"1HS-+2O2(aq)->1HSO4-"
593	50	0.0208	45.7242	-519098.6717	-6560249.5185	-10187.3747	-822572.8684	11225335.7812	"1HS-+2O2(aq)->1HSO4-"
594	50	0.0207	45.6238	-518832.5628	-6478915.5323	-10033.7463	-813435.0663	11046910.0318	"1HS-+2O2(aq)->1HSO4-"
595	50	0.0207	45.5237	-518565.1567	-6399342.3258	-9883.5958	-804447.2893	10872856.0745	"1HS-+2O2(aq)->1HSO4-"
596	50	0.0206	45.4238	-518296.4789	-6321476.4061	-9736.8159	-795605.6002	10703028.2106	"1HS-+2O2(aq)->1HSO4-"
597	50	0.0206	45.3241	-518026.5553	-6245266.037	-9593.3029	-786906.1429	10537286.4362	"1HS-+2O2(aq)->1HSO4-"
598	50	0.0205	45.2246	-517755.412	-6170661.1483	-9452.9566	-778345.1366	10375496.1476	"1HS-+2O2(aq)->1HSO4-"
599	50	0.0205	45.1253	-517483.076	-6097613.2492	-9315.6803	-769918.8707	10217527.8624	"1HS-+2O2(aq)->1HSO4-"
600	50	0.0204	45.0263	-517209.5747	-6026075.3454	-9181.3802	-761623.6991	10063256.9552	"1HS-+2O2(aq)->1HSO4-"
601	50	0.0204	44.9275	-516934.936	-5956001.7909	-9049.9654	-753456.0349	9912563.3582	"1HS-+2O2(aq)->1HSO4-"
602	50	0.0203	44.829	-516659.1889	-5887348.4856	-8921.3482	-745412.3453	9765331.5206	"1HS-+2O2(aq)->1HSO4-"
603	50	0.0202	44.7306	-516382.3629	-5820072.3942	-8795.4434	-737489.1464	9621449.8893	"1HS-+2O2(aq)->1HSO4-"
604	50	0.0202	44.6326	-516104.4881	-5754131.7456	-8672.1682	-729682.9979	9480810.8898	"1HS-+2O2(aq)->1HSO4-"
605	50	0.0201	44.5347	-515825.5958	-5689485.8983	-8551.4424	-721990.4983	9343310.6744	"1HS-+2O2(aq)->1HSO4-"
606	50	0.0201	44.4371	-515545.7181	-5626095.2747	-8433.1879	-714408.2797	9208848.9278	"1HS-+2O2(aq)->1HSO4-"
607	50	0.02	44.3397	-515264.888	-5563921.298	-8317.3291	-706933.0027	9077328.683	"1HS-+2O2(aq)->1HSO4-"
608	50	0.02	44.2426	-514983.1397	-5502926.3312	-8203.792	-699561.3515	8948656.1443	"1HS-+2O2(aq)->1HSO4-"
609	50	0.0199	44.1457	-514700.5086	-5443073.6172	-8092.5048	-692290.0289	8822740.5197	"1HS-+2O2(aq)->1HSO4-"
610	50	0.0199	44.0491	-514417.0312	-5384327.2221	-7983.3976	-685115.7512	8699493.8592	"1HS-+2O2(aq)->1HSO4-"
611	50	0.0198	43.9527	-514132.7454	-5326651.9788	-7876.4019	-678035.2432	8578830.9016	"1HS-+2O2(aq)->1HSO4-"
612	50	0.0198	43.8565	-513847.6904	-5270013.4327	-7771.4511	-671045.2332	8460668.9262	"1HS-+2O2(aq)->1HSO4-"
613	50	0.0197	43.7606	-513561.9069	-5214377.7887	-7668.48	-664142.4479	8344927.6115	"1HS-+2O2(aq)->1HSO4-"
614	50	0.0197	43.665	-513275.4374	-5159711.8598	-7567.4247	-657323.6073	8231528.8994	"1HS-+2O2(aq)->1HSO4-"
615	50	0.0196	43.5696	-512988.3258	-5105983.0162	-7468.2228	-650585.4195	8120396.8642	"1HS-+2O2(aq)->1HSO4-"
616	50	0.0196	43.4745	-512700.618	-5053159.1363	-7370.8131	-643924.5757	8011457.5872	"1HS-+2O2(aq)->1HSO4-"
617	50	0.0195	43.3796	-512412.3617	-5001208.5584	-7275.1354	-637337.7449	7904639.0352	"1HS-+2O2(aq)->1HSO4-"
618	50	0.0195	43.285	-512123.6067	-4950100.033	-7181.1307	-630821.5688	7799870.9437	"1HS-+2O2(aq)->1HSO4-"
619	50	0.0194	43.1907	-511834.4048	-4899802.677	-7088.7409	-624372.6564	7697084.7042	"1HS-+2O2(aq)->1HSO4-"
620	50	0.0194	43.0966	-511544.8101	-4850285.9279	-6997.9088	-617987.5789	7596213.2549	"1HS-+2O2(aq)->1HSO4-"
621	50	0.0194	43.0028	-511254.8792	-4801519.4992	-6908.578	-611662.8643	7497190.9755	"1HS-+2O2(aq)->1HSO4-"
622	50	0.0193	42.9093	-510964.6712	-4753473.3371	-6820.6929	-605394.9919	7399953.5849	"1HS-+2O2(aq)->1HSO4-"
623	50	0.0193	42.8161	-510674.2477	-4706117.5769	-6734.1985	-599180.3875	7304438.0423	"1HS-+2O2(aq)->1HSO4-"
624	50	0.0192	42.7231	-510383.6732	-4659422.5018	-6649.0403	-593015.4177	7210582.4516	"1HS-+2O2(aq)->1HSO4-"
625	50	0.0192	42.6305	-510093.0152	-4613358.5014	-6565.1645	-586896.3848	7118325.968	"1HS-+2O2(aq)->1HSO4-"
626	50	0.0191	42.5381	-509802.3442	-4567896.0313	-6482.5176	-580819.5213	7027608.7082	"1HS-+2O2(aq)->1HSO4-"
627	50	0.0191	42.4461	-509511.7338	-4523005.5747	-6401.0465	-574780.9854	6938371.6629	"1HS-+2O2(aq)->1HSO4-"
628	50	0.019	42.3543	-509221.2614	-4478657.6034	-6320.6985	-568776.8552	6850556.6121	"1HS-+2O2(aq)->1HSO4-"
629	50	0.019	42.1903	-508056.9723	-4606869.064	-6516.3345	-600079.7994	7015325.3857	"1HS-+2O2(aq)->1HSO4-"
630	50	0.0189	42.0968	-507736.8229	-4568887.297	-6446.2108	-595305.1977	6937074.3791	"1HS-+2O2(aq)->1HSO4-"
631	50	0.0189	42.0035	-507415.6079	-4531621.2645	-6377.4453	-590607.4018	6860394.8467	"1HS-+2O2(aq)->1HSO4-"
632	50	0.0189	41.9104	-507093.337	-4495055.11	-6310.0065	-585985.0597	6785248.0794	"1HS-+2O2(aq)->1HSO4-"
633	50	0.0188	41.8175	-506770.0196	-4459173.4294	-6243.8637	-581436.8513	6711596.5798	"1HS-+2O2(aq)->1HSO4-"
634	50	0.0188	41.7248	-506445.6649	-4423961.2558	-6178.9873	-576961.4873	6639404.0166	"1HS-+2O2(aq)->1HSO4-"
635	50	0.0187	41.6324	-506120.2822	-4389404.0446	-6115.3482	-572557.7087	6568635.1818	"1HS-+2O2(aq)->1HSO4-"
636	50	0.0187	41.5401	-505793.8804	-4355487.6593	-6052.9184	-568224.2854	6499255.9492	"1HS-+2O2(aq)->1HSO4-"
637	50	0.0187	41.448	-505466.4684	-4322198.3579	-5991.6707	-563960.016	6431233.2347	"1HS-+2O2(aq)->1HSO4-"
638	50	0.0186	41.3562	-505138.055	-4289522.7802	-5931.5785	-559763.7267	6364534.9586	"1HS-+2O2(aq)->1HSO4-"
639	50	0.0186	41.2645	-504808.6488	-4257447.9347	-5872.616	-555634.2706	6299130.0092	"1HS-+2O2(aq)->1HSO4-"
640	50	0.0185	41.1731	-504478.2584	-4225961.1868	-5814.7582	-551570.5269	6234988.2082	"1HS-+2O2(aq)->1HSO4-"
641	50	0.0185	41.0819	-504146.8922	-4195050.2475	-5757.9808	-547571.4003	6172080.2775	"1HS-+2O2(aq)->1HSO4-"
642	50	0.0184	40.9908	-503814.5585	-4164703.1616	-5702.26	-543635.8204	6110377.8068	"1HS-+2O2(aq)->1HSO4-"
643	50	0.0184	40.9	-503481.2653	-4134908.2975	-5647.5729	-539762.7407	6049853.2238	"1HS-+2O2(aq)->1HSO4-"
644	50	0.0184	40.8094	-503147.0208	-4105654.3368	-5593.897	-535951.1384	5990479.7644	"1HS-+2O2(aq)->1HSO4-"
645	50	0.0183	40.719	-502811.8329	-4076930.2641	-5541.2105	-532200.0134	5932231.4446	"1HS-+2O2(aq)->1HSO4-"
646	50	0.0183	40.6288	-502475.7094	-4048725.358	-5489.4922	-528508.3881	5875083.0338	"1HS-+2O2(aq)->1HSO4-"
647	50	0.0182	40.5388	-502138.6581	-4021029.1811	-5438.7216	-524875.3064	5819010.0288	"1HS-+2O2(aq)->1HSO4-"
